id;q007;tag1;tag2;tag3
2089;O sistema do setor que tira foto caía constantemente, o que fez o processo demorar muito, muitas pessoas desistiram, mas a atendente muito compreensiva atendeu a todos que permaneceram aguardando. Eu aguardei mais de 2 horas pera renovar a carteira de habilitação.;reclamacao;atendimento;agilidade
2084;A recepÃÃo se destaca pela agilidade e simpatia.;elogio;atendimento;agilidade
2084;Mesmo como senha e hora marcada uma demora muito grande na sala de esperanÃa para a realizaÃÃo do atendimento;reclamacao;atendimento;agilidade
2083;Monitorar as inconsistências do aplicativo, às vezes apresenta erro.;sugestao;atendimento;aplicativo
2082;Melhoria no app para se obter respostas sobre prestaÃÃo de  serviÃo ;sugestao;atendimento;aplicativo
2081;Atendimento e infraestrutura são satisfatórios! ;elogio;infraestrutura;satisfacao
2080;A simpatia e a cordialidade sempre presentes no atendimento.;elogio;atendimento;cordialidade
2078;Gostei da agilidade desde o atendimento na recepÃÃo atÃ a minha renovaÃÃo da CNH.;elogio;atendimento;agilidade
2078;Limpeza e higienização contra o COVID está de parabéns;elogio;infraestrutura;limpeza
2078;O tempo de antedimento é muito demorando;reclamacao;atendimento;agilidade
2078;Precisa melhorar a estrutura física do prédio;reclamacao;infraestrutura;satisfacao
2078;Fazer valer  as medidas de segurança, principalmente com relação a aglomeração do atendimento nós outros setores.;sugestao;infraestrutura;seguranca
2076;A espera às vezes demora bastante;reclamacao;atendimento;agilidade
2074;Rápido e agil;elogio;atendimento;agilidade
2070;Demora no atendimento e falta de informações dos funcionários ainda ter que pagar estacionamento fora a arrogância de certas pessoas que Ali acham que são donos do SAC kkk Aiai ;reclamacao;atendimento;agilidade
2068;A demora para ser chamado.;reclamacao;atendimento;agilidade
2067;O canal para agendamento, atravÃs do app Sac Digital, funciona muito bem e Ã de excelente funcionalidade no que tange organizar e agilizar os atendimentos prestados pelos ÃrgÃos presentes na Rede Sac. EstÃo de parabÃns! Continuem implementando melhorias no que tange atualizaÃÃo e uma tecnologia capaz de nÃo se tornar obsoleta e continuar sendo de fundamental utilidade e usabilidade. ;elogio;agendamento;organizacao
2066;Demora para iniciar atendimento;reclamacao;atendimento;agilidade
2065;A limpeza estava otimo e a quantidade de pessoas também;elogio;infraestrutura;limpeza
2064;Melhor acomodação no ambiente externo para quem aguarda horário de atendimento. Colocar algumas cadeiras principalmente para idosos e gestantes.;sugestao;infraestrutura;conforto
2060;PRIORIDADE APENAS PARA QUEM NECESSITA DE PRIORIDADE.E FAZER VALER A PENA. SÃ EM DECORRÃNCIA DA PESSOA FAZER 60 ANOSESTÃ MUITO ERRADO!;sugestao;atendimento;satisfacao
2056;NÃo temos um bebedouro pra tomar um copo de Ãgua ;reclamacao;atendimento;bebedouro
2056;Colocarem um bebedouro ;sugestao;infraestrutura;bebedouro
2054;acho muito importante continuar o atendimento por agendamento facilita o trabalho de todos e ainda o atendimento e organizaÃÃo ;sugestao;agendamento;organizacao
2051;Má organização da fila de apuração de hora marcada ;reclamacao;atendimento;organizacao
2048;Limpeza, organizar e estrutura do local são perfeita;elogio;infraestrutura;limpeza
2045;Servio prestado com todo o conforto e totamente satisfeito com o atendimento ;elogio;infraestrutura;conforto
2044;Rapido e eficiente ,parabéns ;elogio;atendimento;agilidade
2041;Muito bem climatizado;elogio;infraestrutura;climatizacao
2041;Sempre buscar rapidez e eficiencia;sugestao;atendimento;agilidade
2040;Simpatia, agilidade e presteza;elogio;atendimento;agilidade
2038;SÃ a parte que e para tirar a foto que demora ;reclamacao;atendimento;agilidade
2036;SeguranÃa nesses casos.;sugestao;infraestrutura;seguranca
2033;Melhorar o sistema agilizar o atendimento treinar o pessoal;sugestao;atendimento;cordialidade
2028;nica coisa que n gostei por que demora bastante pra a senha do pape demora bastante pra passar no monitor ;reclamacao;atendimento;agilidade
2022;A demora no atendimento é enorme e não adianta agendar horário e data antecipadamente pelo os canais de atendimento.;reclamacao;agendamento;agilidade
2019;Local organizado e infraestrutura maravilhosa.;elogio;infraestrutura;satisfacao
2019;Avisar no site/aplicativo sobre o horario de pegar senha.;sugestao;atendimento;aplicativo
2018;A demora para tirar foto Ã insuportÃvel;reclamacao;atendimento;agilidade
2017;Demora da entrega da senha.;reclamacao;atendimento;agilidade
2016;Satisfeito com a rapidez e agilidade no agendamento;elogio;atendimento;agilidade
2016;Da treinamento de atendimento ao pessoal da recepção de como lhe dar com o ser humano;sugestao;atendimento;cordialidade
2016;Treinamento da equipe, quanto ao adequado atendimento, pois ninguÃm esta ai buscando favor. ;sugestao;atendimento;cordialidade
2015;Parabenizo pelo treinamento dos servidores em relaÃÃo Ã  cordialidade e presteza no atendimento.;elogio;atendimento;cordialidade
2014;Excelente atendimento presteza dos funcionÃrios e muita agilidade.;elogio;atendimento;agilidade
2014;NEcessita de um BEBEDOURO, possivelmente uns 4 para a EdificaÃÃo;sugestao;infraestrutura;bebedouro
2012;Local etespacoso. Cadeiras confortÃvel banhe lompo. Os horÃrios marcados tem pontualidade;elogio;infraestrutura;conforto
2002;MAIS SEGURANÃA.;sugestao;infraestrutura;seguranca
2001;Cobrar uma taxa compatÃ­vel com os ganhos da maioria dos baianos.;sugestao;atendimento;taxas cobradas
1997;MAIS FUNCIONRIOS AO REDOR DO BACO DE INFORMAES CONVERSANDO, DO QUE CIENTE PEDINDO INFORMAO E MESMO ATENDENDO, VOC NO TEM PREFERNCIA E SIM A CONVERSA PARAEA. OCA INADEQUADO PARA TER UM SAC, SEM ESTRUTURA CONFORTVE PRA ATENDER O CIENTE ( SENTA NO CONDRETO E AGUARDA A BOA VONTADE DEES, J QUE O OCA NO TEM DEMANDA AGUMA), MUITO PRECRIO. ;reclamacao;atendimento;satisfacao
1992;Demora muito  pra chamar ;reclamacao;atendimento;agilidade
1992;marcaÃÃo online pela internet apresentava problemas quando da marcaÃÃo das datas. No app nÃo apresentou esse problema.;sugestao;atendimento;aplicativo
1991;Com o horário agendado o serviço ficou bem organizado e mais rápido.;elogio;agendamento;organizacao
1990;Agendei no SAC de PituaÃu e me arrependi, atendimento horrÃ­vel! As meninas da recepÃÃo jÃ te recebem com cara feia, sem paciÃncia, sem cortesia e sÃ faz dificultar o serviÃo. LÃ Ã pÃssimo! Falei com a atendente que nÃo tinha visto que tinha que levar foto, ela muito indelicada e grossa, disse que eu tinha que ler com atenÃÃo que eu ia achar, queria ficar batendo boca comigo. O atendimento de lÃ Ã pÃssimo! Simplesmente eu saÃ­ de lÃ, fui embora, lugar com energia pesada e pessoas super mal educadas. Melhorem isso urgente! Pagamos caro pelo serviÃo para ser bem atendido, nÃo para a recepÃÃo ficar com a cara de jegue, fazendo falta de educaÃÃo com as pessoas. Outra reclamaÃÃo sÃo os dias e horÃrios disponÃ­veis para os serviÃos.  Ã muito pouco, e tive muita dificuldade em encontrar um horsfio;reclamacao;atendimento;cordialidade
1990;Dimessencionar o time para diminuir o tempo de espera dos clientes;sugestao;atendimento;agilidade
1987;Que coloquem alguma forma de falar com algum atendente caso esteja com problemas com o site, pessoas com idade mais avançada podem ter dificuldades ao interagir com o site e app, visto que exigem uma certa familiaridade pra entendê-lo e fazer os agendamentos etc. Também poderiam corrigir possiveis bugs no app que corriqueiramente surgem e demoram a ser resolvidos, no mais, ótimo serviço prestado pelo SAC Itamaraju. Boa recepção, bom ambiente, pessoas empáticas e dispostas a ajudar as pessoas, enfim, tudo ótimo, tirando alguns impecilhos ao usar o aplicativo desenvolvido. Obrigada! ;sugestao;atendimento;aplicativo
1985;Quero elogiar o atendimento geral do Sac em Jequié-Bahia principalmente a atenção da funcionária JOMARA MENEZES OLIVEIRA pela cordialidade no atendimento. Parabéns;elogio;atendimento;cordialidade
1981;Acredito que os profissionais que atuam neste setor atendem as misses e objetivos do Governo,  tenho certeza que o reaizam com satisfaao, com naturaidade, todas as vezes que necessito um agendamento sou atendida de imediato, por isto s escoho no shopinng Barra, por ser mais perto da minha residencia, mais confortave a nive de ambiente e etc...;elogio;infraestrutura;conforto
1980;O aplicativo poderia ser mais intuitivo no quesito renovaÃÃo e troca da habilitaÃÃo provisÃria pela definitiva ;sugestao;atendimento;aplicativo
1975;O atendimento na recepÃÃo foi cordial, gostei, pessoas prestativas e que dÃo atenÃÃo ;elogio;atendimento;cordialidade
1974;Demora no agendamento .;reclamacao;agendamento;agilidade
1970;COLOCAR PLACA DE INFORMAÃÃO ONDE FICA O BANHEIRO EM LOCAL VISÃVEL NO PRIMEIRO ANDAR;sugestao;infraestrutura;banheiro
1969;Gostei muito do atendimento prestado e da agilidade do mesmo.;elogio;atendimento;agilidade
1967;Facilitar o agendamento pelo telefone a demora  e muita;reclamacao;agendamento;agilidade
1966;Atendente mesa: Excelente profissional, uma educaÃÃo impar, controle emocional, seguranÃa nas informaÃÃes e agilidade no atendimento. Observei tambÃm que alÃm de atender quem estava na mesa ele ainda tinha que entregar as carteiras de habilitaÃÃo o que achei uma sobrecarga pra ele, pois tinha no periodo que ele estava me atendendo outros colaboradores sem nenhum atendimento.;elogio;atendimento;agilidade
1965;Ambiente aconchegante, confortável e ótimo atendimento.;elogio;infraestrutura;conforto
1965;Embora eu nÃo use, mas observei que a fila de prioridade na recepÃÃo Ã muito lenta ;sugestao;atendimento;satisfacao
1958;Demora absurda no atendimento pois houve queda no sistema ;reclamacao;atendimento;agilidade
1955;Quero elogiar atendimento dos profissionais que Ã cordial e com conhecimento sobre os serviÃos prestados pelo ÃrgÃo.;elogio;atendimento;cordialidade
1952;Gostei muito do atendimento,foi muito rapido para agendar e quando fui ao posto do sac,foi muito rapido,fui bem atendido,fiquei bem acomodado e com segurança pois havia espaço aberto entre uma cadeira e outra,estao de parabens exelente atendimento.nota 10;elogio;atendimento;agilidade
1952;Demora pra ser atendido ;reclamacao;atendimento;agilidade
1951;Demora muito grande no atendimento devido a queda constante do sistema. NecessÃrio atualizaÃÃo desse ;reclamacao;atendimento;agilidade
1951;Uma recepcionista que ficar na entrada foi super grossa ao ir fazer o documento e ao pegar.Muito ignorante mal morada ;reclamacao;atendimento;cordialidade
1950;Demora no sistema;reclamacao;atendimento;agilidade
1947;O ambiente climatizado, limpo.;elogio;infraestrutura;climatizacao
1947; Banheiro feminino sem porta e fechadura sem funcionar em alguns, atendimento demorado, falta de informaÃÃo, segunda vez que marco por queda do sistema, atendes rispidos. . ;reclamacao;atendimento;agilidade
1944;A maioria dos funcionÃrios/as que prestam serviÃo no saguÃo do SAC Bela Vista sÃo grosseiros/as e nÃo sabem lidar com o pÃblico.;reclamacao;atendimento;cordialidade
1944;Seria de grande valia que consertasse os computadores e colocasse uma internet de qualidade, para que diminuÃ­sse o tempo de espera e reduzisse com os problemas de sistema fora do ar.;sugestao;atendimento;agilidade
1942;Super rÃpido e confortÃvel!! O gerente tambÃm me atendeu super bem, estÃo de parabÃns!!!;elogio;infraestrutura;conforto
1942;Abrir mais vagas p atendimento, muito difÃ­cil conseguir uma vaga!;sugestao;atendimento;agilidade
1941;EducaÃÃo, Agilidade e EficiÃªncia ;elogio;atendimento;agilidade
1940;Demora do sistema ;reclamacao;atendimento;agilidade
1936;Muito eficiencia e rapidez , em questão de agendamento super organizado;elogio;agendamento;organizacao
1936;As recepcionistas distratam as pessoas, falaram com grosseria e nÃo explica nada direito;reclamacao;atendimento;cordialidade
1934;Melhorar o  aplicativo ;sugestao;atendimento;aplicativo
1932;Muito satisfeito com o ambiente,  atendimento muito bom desde a recepção ao órgão que procurei os serviços ;elogio;atendimento;satisfacao
1930;Cordialidade e presteza do pessoal de atendimento.;elogio;atendimento;cordialidade
1925;Ambiente limpo e arejado  para esperar atendimento , gostei muito! ParabÃns a todos das equipes que fazem este sistema funcionar com rapidez e eficiÃncia !;elogio;infraestrutura;limpeza
1925;ATNDIMENTO RAPIDO E EFICIENTE, COMPLETAMENTE SATISFEITA;elogio;atendimento;agilidade
1925;Deveria possibilitar os idosos de 80anos retirar os seus informes de rendimentos e os mesmos ser impressos no SAC, esse publico tem muita dificuldade com a internet. em tempo obrigado estou esperanÃoso da sua compreensÃo!;sugestao;atendimento;agilidade
1923;diminuir o ar condicionado conforme clima do dia;sugestao;infraestrutura;climatizacao
1921;Liga o ar condicionado  coloca mais funcionÃrio  faz o sistema parar de cair a uÃ pode atÃ prestar para algo  Thau ;sugestao;infraestrutura;climatizacao
1920;Melhorar o sistema de internet ,acaba demorando por causa da internet ruim no local;sugestao;atendimento;agilidade
1915;Ambiente confortÃvel;elogio;infraestrutura;conforto
1915;Demora de atendimento;reclamacao;atendimento;agilidade
1914;Mesmo com agendamento por horÃrio tem senha e demorei mais que o normal para ser atendida.;reclamacao;agendamento;agilidade
1912;Cordialidade do atendimento ;elogio;atendimento;cordialidade
1912;Organizao da estrutura e o agendamento onine viabiiza menos espera;elogio;agendamento;organizacao
1911;No balcÃo de atendimento foi tudo muito cordial rÃpido e eficiente. ParabÃns ;elogio;atendimento;cordialidade
1911;Sugiro que procure uma maneira mais prÃtica de atendimento  pelo aplicativo. Qto ao atendimento  no posto, posto nÃo tenho o que falar.;sugestao;atendimento;aplicativo
1909;A atendente (nÃo anotei o seu nome) me deu um atendimento muito profissional, cordial e respeitoso - diÃria atendimento excelente!;elogio;atendimento;cordialidade
1909;Como o app e utilizado por todas as idades, inclusive os idosos que nÃo possuem muito conhecimento tecnolÃgico, deve ser mais explicativo.;sugestao;atendimento;aplicativo
1908;ParabÃns pela utilizaÃÃo da estrutura do shopping, bem confortÃvel e segura.;elogio;infraestrutura;conforto
1905;Melhora do app em relaÃÃo ao agendamento dos dependentes ;sugestao;atendimento;aplicativo
1901;O atendimento foi prestado com maestria e muita educaÃÃo. A atendente mostrou conhecimento e cordialidade.;elogio;atendimento;cordialidade
